year,region,state,eu,total_hp,n_vessels,tuna,sardine,shrimp,others,treated,subsidy_pesos,n_times_sub,subsidy_frequency,always,sometimes,never,mean_diesel_price_mxn_l,nino34_m,hours,fg_area_km,fg_hours,landed_weight
2011,GoC,Sinaloa,2508015001,1091,3,0,0,1,0,1,1194237.9838303395,8,sometimes,0,1,0,12.993852556374192,27.41,2518.7666666666664,4090.9507410892184,1833.35,75949
2011,GoC,Sinaloa,2508016041,503,1,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,1823.2333333333336,1483.7957287142206,1556.6166666666668,NA
2011,GoC,Sinaloa,2508016348,900,2,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,771.2,1685.3454976846674,554.3499999999999,NA
2011,GoC,Sinaloa,2508016678,775,2,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,1099.516666666666,2406.7476638387843,694.1333333333333,NA
2011,GoC,Sinaloa,2508016751,1045,2,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,1608.8166666666662,1761.079978292918,1349.7,NA
2011,GoC,Sinaloa,2508016843,7946,19,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,24569.600000000002,28483.79499333397,18137.8,NA
2011,GoC,Sinaloa,2508017585,767,2,0,0,1,0,0,0,4,sometimes,0,1,0,12.993852556374192,27.41,1593.3,1781.0485755478562,1217.4666666666667,NA
2011,GoC,Sinaloa,2508018161,967,2,0,0,1,0,0,0,2,sometimes,0,1,0,12.993852556374192,27.41,1829.4666666666672,2421.2394718150244,1320.35,NA
2011,GoC,Sinaloa,2508072853,960,2,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,2603.533333333333,3317.1565425522813,1968.5666666666666,NA
2011,GoC,Sinaloa,2508072879,2184,4,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,6047.5999999999995,4512.1572478498665,4253.2,NA
2011,GoC,Sinaloa,2511000065,1460,4,0,0,1,0,0,0,8,sometimes,0,1,0,12.993852556374192,27.41,5553.133333333331,5672.310748559013,5108.283333333334,106979
2011,GoC,Sinaloa,2511000099,1192,3,0,0,1,0,1,788154.9107342432,9,always,1,0,0,12.993852556374192,27.41,4081.7,3611.4354228163224,3864.95,60949
2011,GoC,Sinaloa,2511000917,365,1,0,0,1,0,1,589108.8590967956,8,sometimes,0,1,0,12.993852556374192,27.41,1207.8500000000001,1005.4666159206264,1141.2666666666667,17960
2011,GoC,Sinaloa,2511001345,1993,5,0,0,1,0,0,0,8,sometimes,0,1,0,12.993852556374192,27.41,7431.683333333334,6528.649856491684,7124.983333333334,143794
2011,GoC,Sinaloa,2511001436,510,1,0,0,1,0,1,711713.7150105714,9,always,1,0,0,12.993852556374192,27.41,1055.4833333333327,2019.7721035942116,890.15,14630
2011,GoC,Sinaloa,2511001691,425,1,0,0,1,0,1,525613.6367490949,9,always,1,0,0,12.993852556374192,27.41,1391.7500000000005,1172.6129027752104,1131.9166666666667,16436
2011,GoC,Sinaloa,2511001790,513,1,0,0,1,0,1,958149.8586572044,9,always,1,0,0,12.993852556374192,27.41,1297.8666666666668,1862.9833082886084,967.5666666666666,56623
2011,GoC,Sinaloa,2511001972,450,1,0,0,1,0,1,254594.10530034287,8,sometimes,0,1,0,12.993852556374192,27.41,814.0999999999999,1388.5002131787717,626.95,8750
2011,GoC,Sinaloa,2511002020,425,1,0,0,1,0,1,260069.24734981262,7,sometimes,0,1,0,12.993852556374192,27.41,93.7,369.01529608057024,74.83333333333333,2055
2011,GoC,Sinaloa,2511002079,365,1,0,0,1,0,1,865209.3223674556,8,sometimes,0,1,0,12.993852556374192,27.41,1181.9,863.0826171542101,1118.8333333333335,25228
2011,GoC,Sinaloa,2511002111,342,1,0,0,1,0,1,492762.78445227654,9,always,1,0,0,12.993852556374192,27.41,2038.983333333333,1774.5065596297122,1864.3666666666666,28847
2011,GoC,Sinaloa,2511002145,365,1,0,0,1,0,1,363823.1891872642,9,always,1,0,0,12.993852556374192,27.41,1164.75,936.0407532514531,1088.4666666666667,30570
2011,GoC,Sinaloa,2511002236,1995,5,0,0,1,0,0,0,4,sometimes,0,1,0,12.993852556374192,27.41,5244.266666666666,7470.006751673985,4985.066666666667,NA
2011,GoC,Sinaloa,2511002244,338,1,0,0,1,0,0,0,2,sometimes,0,1,0,12.993852556374192,27.41,805.9833333333331,1026.3313925912753,761.5333333333333,NA
2011,GoC,Sinaloa,2511002277,455,1,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,463.03333333333336,396.53131031770437,440.0833333333333,NA
2011,GoC,Sinaloa,2511002293,365,1,0,0,1,0,0,0,3,sometimes,0,1,0,12.993852556374192,27.41,1168.3999999999992,1025.5765901282068,721.7666666666667,NA
2011,GoC,Sinaloa,2511003028,365,1,0,0,1,0,1,620114.5885229427,4,sometimes,0,1,0,12.993852556374192,27.41,739.4499999999999,1249.0242382372492,696.5833333333334,12352
2011,GoC,Sonora,2603007499,1490,3,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,5660.033333333329,3632.3628239840136,3655.633333333333,NA
2011,GoC,Sonora,2604000923,1206,3,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,1050.5833333333333,1681.9850910708487,981.8666666666667,98221
2011,GoC,Sonora,2604001616,365,1,0,0,1,0,1,353146.6621907982,8,sometimes,0,1,0,12.993852556374192,27.41,1469.9666666666662,1743.2303899545755,1375.9,13800
2011,GoC,Sonora,2604001848,350,1,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,288.3166666666666,1156.341964150591,284.31666666666666,NA
2011,GoC,Sonora,2604004883,1655,4,0,0,1,0,1,465387.07420492783,6,sometimes,0,1,0,12.993852556374192,27.41,3676.7333333333336,4865.613565947455,3478.0166666666664,224200
2011,GoC,Sonora,2604006003,402,1,0,0,1,0,1,479074.9293286022,9,always,1,0,0,12.993852556374192,27.41,1284.2666666666667,1593.1296618437093,1075.2,22959
2011,GoC,Sonora,2604006086,385,1,0,0,1,0,1,260069.24734981262,7,sometimes,0,1,0,12.993852556374192,27.41,659.0166666666669,866.2910059117229,574,12200
2011,GoC,Sonora,2604006110,12603,25,0,0,1,0,1,15551949.361547064,9,always,1,0,0,12.993852556374192,27.41,29726.850000000002,30864.996818787953,25290.266666666666,539168
2011,GoC,Sonora,2604006342,1255,3,0,0,1,0,1,2686980.7121977694,8,sometimes,0,1,0,12.993852556374192,27.41,2469.6833333333334,2191.0939778627385,2255.9666666666667,68325
2011,GoC,Sonora,2604006433,525,1,0,0,1,0,1,438011.36395757913,8,sometimes,0,1,0,12.993852556374192,27.41,1304.75,768.9576151118558,952.8,13150
2011,GoC,Sonora,2604006458,867,2,0,0,1,0,1,1330459.5180211468,8,sometimes,0,1,0,12.993852556374192,27.41,1827.6500000000005,1710.7649338847946,1797.6166666666668,35400
2011,GoC,Sonora,2604006839,365,1,0,0,1,0,1,574889.9151943226,7,sometimes,0,1,0,12.993852556374192,27.41,411.73333333333335,745.9701489280709,402.75,11872
2011,GoC,Sonora,2604007514,750,2,0,0,1,0,1,2034116.5615059233,8,sometimes,0,1,0,12.993852556374192,27.41,1441.5833333333333,3384.855127486719,1330.9333333333334,45546
2011,GoC,Sonora,2604007720,1640,4,0,0,1,0,1,1614676.8793801456,9,always,1,0,0,12.993852556374192,27.41,4174.916666666665,3979.452182430797,3644.3333333333335,111851
2011,GoC,Sonora,2604007803,365,1,0,0,1,0,1,383259.9434628818,9,always,1,0,0,12.993852556374192,27.41,575.2999999999996,646.7425667338118,549.3,12800
2011,GoC,Sonora,2604007811,1619,3,0,0,1,0,1,2012114.7031801292,9,always,1,0,0,12.993852556374192,27.41,2350.2166666666662,2314.3951243289525,2190.9166666666665,54001
2011,GoC,Sonora,2604007845,425,1,0,0,1,0,1,1319629.6870472955,9,always,1,0,0,12.993852556374192,27.41,1639.7166666666672,981.8744571748473,1510.4833333333333,49088
2011,GoC,Sonora,2604007860,503,1,0,0,1,0,1,657017.0459363688,7,sometimes,0,1,0,12.993852556374192,27.41,1342.7666666666669,1217.8936102214902,938.2666666666667,5568
2011,GoC,Sonora,2604008074,520,1,0,0,1,0,1,912158.6654416586,2,sometimes,0,1,0,12.993852556374192,27.41,108.01666666666667,411.3143227083392,107.01666666666667,1500
2011,GoC,Sonora,2604008082,420,1,0,0,1,0,1,711713.7150105714,9,always,1,0,0,12.993852556374192,27.41,662.8333333333331,825.4243277812171,566.2333333333333,8450
2011,GoC,Sonora,2604008116,365,1,0,0,1,0,1,1101034.640722216,7,sometimes,0,1,0,12.993852556374192,27.41,194.6833333333333,459.8827612390603,184.11666666666665,8250
2011,GoC,Sonora,2604008165,940,2,0,0,1,0,1,1882572.8422896753,8,sometimes,0,1,0,12.993852556374192,27.41,2356.7000000000007,2596.6493140961365,2101.5833333333335,61246
2011,GoC,Sonora,2604008322,875,2,0,0,1,0,1,1231906.9611306915,8,sometimes,0,1,0,12.993852556374192,27.41,1135.7666666666667,1641.0647025431706,1013.4,56643
2011,GoC,Sonora,2604008447,1275,3,0,0,1,0,1,1940061.8338091075,9,always,1,0,0,12.993852556374192,27.41,5023.716666666666,3610.793656565186,4533.3,76127
2011,GoC,Sonora,2604008637,240,1,0,0,1,0,1,377511.0443109385,6,sometimes,0,1,0,12.993852556374192,27.41,395.48333333333346,671.7806109252969,303.06666666666666,3323
2011,GoC,Sonora,2604008686,240,1,0,0,1,0,1,98552.55689045531,3,sometimes,0,1,0,12.993852556374192,27.41,248.31666666666663,730.5587455284729,214.46666666666667,300
2011,GoC,Sonora,2604009023,225,1,0,0,1,0,1,391404.217261468,8,sometimes,0,1,0,12.993852556374192,27.41,1172.4,1237.0540913132927,1123.6333333333332,12350
2011,GoC,Sonora,2604009171,6060,12,0,0,1,0,1,4888945.965943262,9,always,1,0,0,12.993852556374192,27.41,13820.499999999998,13245.173489806004,10976.916666666666,325961
2011,GoC,Sonora,2604009734,365,1,0,0,1,0,1,1153940.9383462423,4,sometimes,0,1,0,12.993852556374192,27.41,23.883333333333336,159.8514862683673,12.833333333333332,3400
2011,GoC,Sonora,2604009775,1994,4,0,0,1,0,1,5011123.760777179,5,sometimes,0,1,0,12.993852556374192,27.41,956.9333333333335,2131.493699028574,862.0333333333333,59850
2011,GoC,Sonora,2604009809,1890,4,0,0,1,0,1,1204531.2508833427,9,always,1,0,0,12.993852556374192,27.41,3055.5333333333333,4344.5025134060425,2569.8,47400
2011,GoC,Sonora,2604009999,402,1,0,0,1,0,1,2321818.85077941,9,always,1,0,0,12.993852556374192,27.41,641.5833333333333,709.036998547627,447.46666666666664,11689
2011,GoC,Sonora,2604010476,730,2,0,0,1,0,1,1178217.718193591,7,sometimes,0,1,0,12.993852556374192,27.41,1021.1166666666663,1473.4165493917053,958.3333333333333,36436
2011,GoC,Sonora,2604010609,402,1,0,0,1,0,1,561202.0600706483,8,sometimes,0,1,0,12.993852556374192,27.41,767.0999999999998,786.3694188251334,542.9,16800
2011,GoC,Sonora,2604010641,1890,5,0,0,1,0,1,3209495.4185468643,8,sometimes,0,1,0,12.993852556374192,27.41,4842.266666666666,7232.231693448114,4277.95,92908
2011,GoC,Sonora,2604010781,520,1,0,0,1,0,1,866550.7321695756,9,always,1,0,0,12.993852556374192,27.41,1899.4499999999994,1032.130751828634,1421.4333333333334,30356
2011,GoC,Sonora,2604011133,835,2,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,1889.1333333333328,1853.5437854551476,1699.3166666666666,NA
2011,GoC,Sonora,2604011300,2155,4,0,0,1,0,1,1361394.0706006507,9,always,1,0,0,12.993852556374192,27.41,4933.666666666666,4049.0658636294283,3767.9666666666667,95192
2011,GoC,Sonora,2604011409,4034,10,0,0,1,0,1,4567637.25477013,9,always,1,0,0,12.993852556374192,27.41,10686.416666666666,10794.588090862284,9020.683333333332,183216
2011,GoC,Sonora,2604011425,425,1,0,0,1,0,1,416658.30996464717,8,sometimes,0,1,0,12.993852556374192,27.41,2587.699999999998,1424.8328935041955,2304.883333333333,15124
2011,GoC,Sonora,2604011458,1438,3,0,0,1,0,1,793895.5971731122,7,sometimes,0,1,0,12.993852556374192,27.41,2278.433333333333,2841.4415355025285,1939.5166666666667,41370
2011,GoC,Sonora,2604011540,365,1,0,0,1,0,1,620114.5885229427,9,always,1,0,0,12.993852556374192,27.41,522.5000000000001,677.0006052767831,466.48333333333335,13700
2011,GoC,Sonora,2604011557,1003,2,0,0,1,0,1,1601068.4138161885,9,always,1,0,0,12.993852556374192,27.41,3209.783333333333,2777.585478210411,2947.083333333333,58448
2011,GoC,Sonora,2604011573,1212,3,0,0,1,0,1,1333145.0751964115,8,sometimes,0,1,0,12.993852556374192,27.41,2699.1000000000004,3096.64678139668,2219.866666666667,41600
2011,GoC,Sonora,2604011581,425,1,0,0,1,0,1,719091.4689222319,9,always,1,0,0,12.993852556374192,27.41,420.80000000000024,803.7225307815878,414.25,8380
2011,GoC,Sonora,2604011664,1732,4,0,0,1,0,1,766519.8869257636,8,sometimes,0,1,0,12.993852556374192,27.41,2491.949999999999,3772.2508587237044,2230.35,35400
2011,GoC,Sonora,2604609947,365,1,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,674.4999999999998,1343.7944994586792,622.85,NA
2011,GoC,Sonora,2604609970,365,1,0,0,1,0,0,0,3,sometimes,0,1,0,12.993852556374192,27.41,206.61666666666662,379.32445289374226,202.6,NA
2011,GoC,Sonora,2604612081,708,2,0,0,1,0,0,0,3,sometimes,0,1,0,12.993852556374192,27.41,935.4499999999997,1628.5105627499192,867.3499999999999,NA
2011,GoC,Sonora,2604612750,420,1,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,514.8166666666665,754.7136089164485,487.84999999999997,NA
2011,GoC,Sonora,2604613758,425,1,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,380.7,687.9000052754087,368.18333333333334,NA
2011,GoC,Sonora,2604615076,355,1,0,0,1,0,0,0,1,sometimes,0,1,0,12.993852556374192,27.41,965.7000000000002,1409.2132463180385,922.4499999999999,NA
2011,GoC,Sonora,2604615274,2080,4,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,3561.4,5151.878879984212,3021.9833333333336,NA
2011,GoC,Sonora,2607002082,1850,4,0,0,1,0,1,2080553.978798501,9,always,1,0,0,12.993852556374192,27.41,6594.700000000001,3813.3165363954786,3772.2166666666662,83744
2011,GoC,Sonora,2607002108,400,1,0,0,1,0,0,0,4,sometimes,0,1,0,12.993852556374192,27.41,846.7833333333332,823.2695656367151,720.7833333333333,6297
2011,GoC,Sonora,2607002389,614,1,0,0,1,0,1,684392.7561837174,6,sometimes,0,1,0,12.993852556374192,27.41,2550.6000000000035,1086.9156765082216,1552.6,17856
2011,GoC,Sonora,2607002660,889,1,0,0,1,0,1,246381.39222613827,5,sometimes,0,1,0,12.993852556374192,27.41,1455.7499999999995,1176.7154249320706,1142.4666666666667,28016
2011,GoC,Sonora,2607002678,405,1,0,0,1,0,1,95814.98586572045,7,sometimes,0,1,0,12.993852556374192,27.41,1210.8999999999994,1168.1869324918264,874.3166666666667,12831
2011,GoC,Sonora,2607003130,540,1,0,0,1,0,1,629641.33568902,7,sometimes,0,1,0,12.993852556374192,27.41,2270.1166666666645,970.6599251650789,1445.1166666666668,30629
2011,GoC,Sonora,2607003387,3210,5,0,0,1,0,1,2414537.643816155,8,sometimes,0,1,0,12.993852556374192,27.41,7491.399999999999,5658.186351036713,4967.333333333333,126189
2011,GoC,Sonora,2607003452,450,1,0,0,1,0,1,492762.78445227654,9,always,1,0,0,12.993852556374192,27.41,2319.816666666667,944.9782427954816,1567.15,55471
2011,GoC,Sonora,2607003460,3453,6,0,0,1,0,1,6253926.254586315,8,sometimes,0,1,0,12.993852556374192,27.41,10968.333333333332,9910.667289786647,8343.683333333332,279680
2011,GoC,Sonora,2607003569,365,1,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,785.2833333333334,909.0857638362771,491.6333333333333,NA
2011,GoC,Sonora,2607003676,365,1,0,0,1,0,0,0,7,sometimes,0,1,0,12.993852556374192,27.41,1896.8499999999995,951.4081123463499,1106.5,30069
2011,GoC,Sonora,2607003700,1250,3,0,0,1,0,1,856859.7307420142,8,sometimes,0,1,0,12.993852556374192,27.41,4477.75,3315.5051247425786,3177.4500000000003,48887
2011,GoC,Sonora,2607003726,402,1,0,0,1,0,1,95814.98586572045,8,sometimes,0,1,0,12.993852556374192,27.41,1589.3999999999987,1034.2980360194235,1340.3166666666666,19714
2011,GoC,Sonora,2607003734,920,2,0,0,1,0,1,369572.0883392074,9,always,1,0,0,12.993852556374192,27.41,4380.1833333333325,3322.5736030131156,3054.2,40905
2011,GoC,Sonora,2607003874,365,1,0,0,1,0,1,479074.9293286022,7,sometimes,0,1,0,12.993852556374192,27.41,1498.7333333333331,1068.2719408241867,1049.3,18605
2011,GoC,Sonora,2607003890,989,2,0,0,1,0,1,1335934.6600706165,9,always,1,0,0,12.993852556374192,27.41,3585.4333333333334,2376.269585172853,2286.4333333333334,77147
2011,GoC,Sonora,2607003981,624,1,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,1834.383333333332,1377.9993751146997,1696.1333333333332,NA
2011,GoC,Sonora,2607004054,989,2,0,0,1,0,1,664134.7306006794,9,always,1,0,0,12.993852556374192,27.41,5800.8,2554.998601425756,4000.9166666666665,24907
2011,GoC,Sonora,2607004070,624,1,0,0,1,0,0,0,6,sometimes,0,1,0,12.993852556374192,27.41,1385.9333333333332,1080.9579821200912,1157.8666666666666,24651
2011,GoC,Sonora,2607004088,1569,3,0,0,1,0,0,0,8,sometimes,0,1,0,12.993852556374192,27.41,2858.6499999999987,3381.907468174639,2021.0833333333335,11250
2011,GoC,Sonora,2607004104,1335,3,0,0,1,0,1,914348.7222614465,8,sometimes,0,1,0,12.993852556374192,27.41,6961.083333333335,4094.2642761410507,4863.25,26794
2011,GoC,Sonora,2607004138,520,1,0,0,1,0,1,339458.8070671238,7,sometimes,0,1,0,12.993852556374192,27.41,1240.4333333333332,1168.8129425185211,987.3166666666666,5819
2011,GoC,Sonora,2607004179,450,1,0,0,1,0,1,588577.770317997,8,sometimes,0,1,0,12.993852556374192,27.41,1216.7166666666665,1585.0189237676736,985.3833333333333,16905
2011,GoC,Sonora,2607004203,450,1,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,1241.5499999999997,1184.8005183711007,1082.45,1195
2011,GoC,Sonora,2607004294,365,1,0,0,1,0,1,95814.98586572045,9,always,1,0,0,12.993852556374192,27.41,1117.55,993.3220019576795,914.9,10514
2011,GoC,Sonora,2607004302,420,1,0,0,1,0,1,711713.7150105714,8,sometimes,0,1,0,12.993852556374192,27.41,1244.2999999999993,824.5229790997502,820.4166666666666,32470
2011,GoC,Sonora,2607004351,450,1,0,0,1,0,1,539301.4918727693,8,sometimes,0,1,0,12.993852556374192,27.41,1405.999999999999,1487.1248718748272,1040.1,12945
2011,GoC,Sonora,2607004369,540,1,0,0,1,0,1,547514.204946974,7,sometimes,0,1,0,12.993852556374192,27.41,2557.9833333333336,1857.7228402187523,1759.8833333333332,14690
2011,GoC,Sonora,2607004385,840,2,0,0,1,0,1,602265.6254416713,8,sometimes,0,1,0,12.993852556374192,27.41,2116.199999999999,2476.3954670245803,1618.35,26698
2011,GoC,Sonora,2607004393,624,1,0,0,1,0,1,547514.204946974,8,sometimes,0,1,0,12.993852556374192,27.41,2304.2999999999993,695.4778298848987,1446.6666666666667,28129
2011,GoC,Sonora,2607004401,624,1,0,0,1,0,1,821271.3074204609,9,always,1,0,0,12.993852556374192,27.41,2339.0666666666666,1133.7252003231272,1601.7,21713
2011,GoC,Sonora,2607010853,450,1,0,0,1,0,1,438011.36395757913,9,always,1,0,0,12.993852556374192,27.41,1658.2833333333335,795.6365307294246,1094.8166666666666,13449
2011,GoC,Sonora,2607010861,450,1,0,0,1,0,1,383259.9434628818,8,sometimes,0,1,0,12.993852556374192,27.41,2119.6833333333325,867.2096806584627,1312.95,21560
2011,GoC,Sonora,2607100142,450,1,0,0,1,0,0,0,3,sometimes,0,1,0,12.993852556374192,27.41,1832.0000000000002,873.7460716427905,994.7333333333333,NA
2011,GoC,Sonora,2607101918,503,1,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,1596.9166666666667,1056.1096541999536,1211.2333333333333,NA
2011,GoC,Sonora,2607603012,2267,5,0,0,1,0,0,0,7,sometimes,0,1,0,12.993852556374192,27.41,4693.383333333332,5178.961736349688,3899.5666666666666,56531
2011,GoC,Sonora,2607603699,540,1,0,0,1,0,0,0,5,sometimes,0,1,0,12.993852556374192,27.41,648.2833333333336,938.2869880495954,560.9,1408
2011,GoC,Sonora,2607603707,2308,4,0,0,1,0,0,0,7,sometimes,0,1,0,12.993852556374192,27.41,5590.233333333334,3798.3695603689494,3973.4666666666667,NA
2011,GoC,Sonora,2607603772,520,1,0,0,1,0,0,0,7,sometimes,0,1,0,12.993852556374192,27.41,1097.0833333333337,1115.710262078346,902.4833333333333,NA
2011,GoC,Sonora,2607603798,1510,3,0,0,1,0,0,0,4,sometimes,0,1,0,12.993852556374192,27.41,6341.583333333332,3759.4970453198484,4314.566666666667,NA
2011,GoC,Sonora,2607604549,503,1,0,0,1,0,0,0,3,sometimes,0,1,0,12.993852556374192,27.41,2351.5000000000005,1611.1397309325102,1745.9333333333334,NA
2011,GoC,Sonora,2607604572,624,1,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,1509.3000000000004,1121.1287353108257,1386.9166666666665,NA
2011,GoC,Sonora,2607604754,450,1,0,0,1,0,0,0,0,never,0,0,1,12.993852556374192,27.41,1861.0166666666657,1253.8563231136045,1405.5,NA
2011,GoC,Sonora,2609002015,425,1,0,0,1,0,0,0,4,sometimes,0,1,0,12.993852556374192,27.41,538.3166666666668,790.9154858302392,504.6333333333333,NA
2011,GoM,Tamaulipas,0402006290,1750,4,0,0,1,0,1,2949951.784833801,8,sometimes,0,1,0,12.993852556374192,27.41,5769.600000000001,3179.17559380052,3782.1,74475
2011,GoM,Tamaulipas,2808000679,402,1,0,0,1,0,1,657017.0459363688,9,always,1,0,0,12.993852556374192,27.41,2594.4166666666683,1028.230970696023,1548.2833333333333,38102
2011,GoM,Tamaulipas,2808000885,730,2,0,0,1,0,1,858776.0304593287,8,sometimes,0,1,0,12.993852556374192,27.41,3768.366666666666,1672.8491526269754,1946.6166666666668,37788
2011,GoM,Tamaulipas,2808001503,5200,13,0,0,1,0,1,6298480.223013875,9,always,1,0,0,12.993852556374192,27.41,28859.983333333337,10204.479352467311,16803.649999999998,398895
2011,GoM,Tamaulipas,2808002543,502,1,0,0,1,0,1,6190633.6124944445,9,always,1,0,0,12.993852556374192,27.41,2922.7333333333345,1329.9197755430455,1721.8833333333332,268828
2011,GoM,Tamaulipas,2808002758,425,1,0,0,1,0,1,1625295.9173850922,9,always,1,0,0,12.993852556374192,27.41,2526.9,332.87749353946487,845.8333333333334,87280
2011,GoM,Tamaulipas,2808002790,767,2,0,0,1,0,1,1319156.0872600165,9,always,1,0,0,12.993852556374192,27.41,4819.9000000000015,1368.9797224445083,2135.3166666666666,82805
2011,GoM,Tamaulipas,2808003475,790,2,0,0,1,0,1,1375684.1913497667,9,always,1,0,0,12.993852556374192,27.41,4358.233333333333,2248.781628290388,2627.7833333333333,55903
2011,GoM,Tamaulipas,2808004220,1571,4,0,0,1,0,1,2571928.814741237,9,always,1,0,0,12.993852556374192,27.41,7853.91666666667,4322.4999775831575,4818.933333333333,124913
