Corte de informacin: Abril 2022 Precios por litro (Moneda nacional),,,,,,,,,,,,,,,,,,
Entidad federativa,Gasolina mnimo 87 octanos,Ao reporte,Mes,,Entidad federativa,Gasolina mnimo 91 octanos,Ao reporte,Mes,,Entidad federativa,Disel,Ao reporte,Mes,,FechaCalendario,Gasolina mnimo 87 octanos,Gasolina mnimo 91 octanos,Disel
Campeche,15.39,2017,6,,Campeche,17.11,2017,6,,Campeche,16.24,2017,6,,17/07/2017,15.47,17.30,16.44
Campeche,15.32,2017,7,,Campeche,17.02,2017,7,,Campeche,16.11,2017,7,,18/07/2017,15.47,17.30,16.44
Campeche,15.38,2017,8,,Campeche,17.09,2017,8,,Campeche,16.17,2017,8,,19/07/2017,15.47,17.30,16.44
Campeche,15.60,2017,9,,Campeche,17.34,2017,9,,Campeche,16.43,2017,9,,20/07/2017,15.48,17.29,16.44
Campeche,15.72,2017,10,,Campeche,17.43,2017,10,,Campeche,16.62,2017,10,,21/07/2017,15.48,17.29,16.45
Campeche,15.81,2017,11,,Campeche,17.53,2017,11,,Campeche,16.73,2017,11,,22/07/2017,15.47,17.28,16.44
Campeche,15.99,2017,12,,Campeche,17.67,2017,12,,Campeche,16.92,2017,12,,23/07/2017,15.46,17.28,16.44
Campeche,16.67,2018,1,,Campeche,18.23,2018,1,,Campeche,17.58,2018,1,,24/07/2017,15.46,17.28,16.44
Campeche,17.26,2018,2,,Campeche,18.74,2018,2,,Campeche,18.27,2018,2,,25/07/2017,15.45,17.26,16.42
Campeche,17.43,2018,3,,Campeche,18.87,2018,3,,Campeche,18.46,2018,3,,26/07/2017,15.45,17.26,16.42
Campeche,17.53,2018,4,,Campeche,18.91,2018,4,,Campeche,18.54,2018,4,,27/07/2017,15.47,17.29,16.45
Campeche,17.70,2018,5,,Campeche,19.04,2018,5,,Campeche,18.70,2018,5,,28/07/2017,15.48,17.30,16.46
Campeche,17.98,2018,6,,Campeche,19.29,2018,6,,Campeche,18.98,2018,6,,29/07/2017,15.49,17.31,16.46
Campeche,18.39,2018,7,,Campeche,19.73,2018,7,,Campeche,19.36,2018,7,,30/07/2017,15.49,17.31,16.46
Campeche,19.00,2018,8,,Campeche,20.36,2018,8,,Campeche,19.90,2018,8,,31/07/2017,15.49,17.31,16.46
Campeche,19.24,2018,9,,Campeche,20.60,2018,9,,Campeche,20.20,2018,9,,01/08/2017,15.51,17.33,16.48
Campeche,19.44,2018,10,,Campeche,20.83,2018,10,,Campeche,20.50,2018,10,,02/08/2017,15.54,17.36,16.50
Campeche,19.46,2018,11,,Campeche,20.85,2018,11,,Campeche,20.67,2018,11,,03/08/2017,15.54,17.36,16.49
Campeche,19.39,2018,12,,Campeche,20.78,2018,12,,Campeche,20.63,2018,12,,04/08/2017,15.54,17.36,16.50
Campeche,19.18,2019,1,,Campeche,20.58,2019,1,,Campeche,20.62,2019,1,,05/08/2017,15.54,17.36,16.49
Campeche,19.43,2019,2,,Campeche,20.34,2019,2,,Campeche,21.41,2019,2,,06/08/2017,15.54,17.37,16.49
Campeche,19.91,2019,3,,Campeche,20.90,2019,3,,Campeche,21.50,2019,3,,07/08/2017,15.54,17.37,16.49
Campeche,19.75,2019,4,,Campeche,21.03,2019,4,,Campeche,21.37,2019,4,,08/08/2017,15.55,17.38,16.50
Campeche,19.69,2019,5,,Campeche,20.98,2019,5,,Campeche,21.37,2019,5,,09/08/2017,15.55,17.38,16.50
Campeche,19.66,2019,6,,Campeche,21.00,2019,6,,Campeche,21.34,2019,6,,10/08/2017,15.55,17.38,16.49
Campeche,19.62,2019,7,,Campeche,20.99,2019,7,,Campeche,21.30,2019,7,,11/08/2017,15.56,17.39,16.51
Campeche,19.62,2019,8,,Campeche,21.00,2019,8,,Campeche,21.30,2019,8,,12/08/2017,15.55,17.38,16.50
Campeche,19.69,2019,9,,Campeche,21.05,2019,9,,Campeche,21.40,2019,9,,13/08/2017,15.55,17.38,16.50
Campeche,19.54,2019,10,,Campeche,20.94,2019,10,,Campeche,21.26,2019,10,,14/08/2017,15.55,17.38,16.50
Campeche,19.48,2019,11,,Campeche,20.83,2019,11,,Campeche,21.23,2019,11,,15/08/2017,15.55,17.38,16.50
Campeche,19.61,2019,12,,Campeche,20.83,2019,12,,Campeche,21.35,2019,12,,16/08/2017,15.53,17.36,16.49
Campeche,19.73,2020,1,,Campeche,20.89,2020,1,,Campeche,21.48,2020,1,,17/08/2017,15.53,17.36,16.49
Campeche,19.59,2020,2,,Campeche,20.60,2020,2,,Campeche,21.15,2020,2,,18/08/2017,15.52,17.35,16.48
Campeche,18.66,2020,3,,Campeche,19.69,2020,3,,Campeche,20.64,2020,3,,19/08/2017,15.53,17.36,16.49
Campeche,16.02,2020,4,,Campeche,17.25,2020,4,,Campeche,19.61,2020,4,,20/08/2017,15.53,17.36,16.49
Campeche,16.70,2020,5,,Campeche,17.53,2020,5,,Campeche,19.50,2020,5,,21/08/2017,15.53,17.36,16.49
Campeche,18.24,2020,6,,Campeche,18.58,2020,6,,Campeche,20.13,2020,6,,22/08/2017,15.55,17.39,16.52
Campeche,19.35,2020,7,,Campeche,19.56,2020,7,,Campeche,20.67,2020,7,,23/08/2017,15.56,17.39,16.52
Campeche,19.43,2020,8,,Campeche,19.65,2020,8,,Campeche,20.66,2020,8,,24/08/2017,15.57,17.40,16.54
Campeche,19.32,2020,9,,Campeche,19.58,2020,9,,Campeche,20.17,2020,9,,25/08/2017,15.59,17.42,16.56
Campeche,19.21,2020,10,,Campeche,19.52,2020,10,,Campeche,19.99,2020,10,,26/08/2017,15.61,17.45,16.56
Campeche,18.84,2020,11,,Campeche,19.18,2020,11,,Campeche,19.80,2020,11,,27/08/2017,15.61,17.45,16.56
Campeche,18.89,2020,12,,Campeche,19.26,2020,12,,Campeche,19.97,2020,12,,28/08/2017,15.61,17.45,16.56
Campeche,19.81,2021,1,,Campeche,20.17,2021,1,,Campeche,20.80,2021,1,,29/08/2017,15.62,17.45,16.57
Campeche,20.69,2021,2,,Campeche,21.21,2021,2,,Campeche,21.78,2021,2,,30/08/2017,15.64,17.48,16.59
Campeche,21.05,2021,3,,Campeche,22.22,2021,3,,Campeche,22.24,2021,3,,31/08/2017,15.67,17.50,16.62
Campeche,21.08,2021,4,,Campeche,22.45,2021,4,,Campeche,22.36,2021,4,,01/09/2017,15.70,17.53,16.63
Campeche,21.06,2021,5,,Campeche,22.60,2021,5,,Campeche,22.46,2021,5,,02/09/2017,15.73,17.56,16.66
Campeche,21.12,2021,6,,Campeche,22.66,2021,6,,Campeche,22.57,2021,6,,03/09/2017,15.73,17.56,16.66
Campeche,21.29,2021,7,,Campeche,22.79,2021,7,,Campeche,22.74,2021,7,,04/09/2017,15.73,17.56,16.66
Campeche,21.40,2021,8,,Campeche,22.87,2021,8,,Campeche,22.82,2021,8,,05/09/2017,15.75,17.59,16.67
Campeche,21.49,2021,9,,Campeche,22.91,2021,9,,Campeche,22.86,2021,9,,06/09/2017,15.75,17.59,16.68
Campeche,21.62,2021,10,,Campeche,23.00,2021,10,,Campeche,23.00,2021,10,,07/09/2017,15.75,17.61,16.70
Campeche,21.61,2021,11,,Campeche,23.00,2021,11,,Campeche,23.00,2021,11,,08/09/2017,15.74,17.61,16.71
Campeche,21.69,2021,12,,Campeche,23.11,2021,12,,Campeche,23.08,2021,12,,09/09/2017,15.76,17.63,16.74
Campeche,21.91,2022,1,,Campeche,23.33,2022,1,,Campeche,23.35,2022,1,,10/09/2017,15.76,17.63,16.74
Campeche,22.23,2022,2,,Campeche,23.63,2022,2,,Campeche,23.63,2022,2,,11/09/2017,15.76,17.63,16.74
Campeche,22.58,2022,3,,Campeche,23.81,2022,3,,Campeche,23.84,2022,3,,12/09/2017,15.76,17.64,16.74
Campeche,22.60,2022,4,,Campeche,23.84,2022,4,,Campeche,23.89,2022,4,,13/09/2017,15.77,17.65,16.74
Chiapas,15.86,2017,1,,Chiapas,17.63,2017,1,,Chiapas,16.93,2017,1,,14/09/2017,15.78,17.65,16.76
Chiapas,15.87,2017,2,,Chiapas,17.63,2017,2,,Chiapas,16.93,2017,2,,15/09/2017,15.78,17.65,16.77
Chiapas,15.76,2017,3,,Chiapas,17.52,2017,3,,Chiapas,16.80,2017,3,,16/09/2017,15.78,17.65,16.78
Chiapas,15.78,2017,4,,Chiapas,17.50,2017,4,,Chiapas,16.73,2017,4,,17/09/2017,15.78,17.65,16.78
Chiapas,15.69,2017,5,,Chiapas,17.43,2017,5,,Chiapas,16.61,2017,5,,18/09/2017,15.78,17.65,16.78
Chiapas,15.59,2017,6,,Chiapas,17.29,2017,6,,Chiapas,16.43,2017,6,,19/09/2017,15.80,17.66,16.80
Chiapas,15.51,2017,7,,Chiapas,17.20,2017,7,,Chiapas,16.31,2017,7,,20/09/2017,15.81,17.67,16.80
Chiapas,15.58,2017,8,,Chiapas,17.28,2017,8,,Chiapas,16.36,2017,8,,21/09/2017,15.81,17.66,16.80
Chiapas,15.81,2017,9,,Chiapas,17.53,2017,9,,Chiapas,16.62,2017,9,,22/09/2017,15.81,17.67,16.81
Chiapas,15.93,2017,10,,Chiapas,17.62,2017,10,,Chiapas,16.81,2017,10,,23/09/2017,15.82,17.66,16.82
Chiapas,16.01,2017,11,,Chiapas,17.72,2017,11,,Chiapas,16.92,2017,11,,24/09/2017,15.82,17.66,16.83
Chiapas,16.16,2017,12,,Chiapas,17.80,2017,12,,Chiapas,17.04,2017,12,,25/09/2017,15.82,17.66,16.83
Chiapas,16.68,2018,1,,Chiapas,18.23,2018,1,,Chiapas,17.56,2018,1,,26/09/2017,15.83,17.67,16.84
Chiapas,17.17,2018,2,,Chiapas,18.70,2018,2,,Chiapas,18.16,2018,2,,27/09/2017,15.86,17.69,16.87
Chiapas,17.36,2018,3,,Chiapas,18.84,2018,3,,Chiapas,18.38,2018,3,,28/09/2017,15.87,17.70,16.88
Chiapas,17.48,2018,4,,Chiapas,18.93,2018,4,,Chiapas,18.49,2018,4,,29/09/2017,15.87,17.70,16.90
Chiapas,17.65,2018,5,,Chiapas,19.08,2018,5,,Chiapas,18.65,2018,5,,30/09/2017,15.88,17.71,16.91
Chiapas,17.88,2018,6,,Chiapas,19.31,2018,6,,Chiapas,18.88,2018,6,,01/10/2017,15.88,17.71,16.91
Chiapas,18.30,2018,7,,Chiapas,19.70,2018,7,,Chiapas,19.25,2018,7,,02/10/2017,15.88,17.71,16.91
Chiapas,18.87,2018,8,,Chiapas,20.28,2018,8,,Chiapas,19.79,2018,8,,03/10/2017,15.87,17.70,16.91
Chiapas,19.09,2018,9,,Chiapas,20.48,2018,9,,Chiapas,20.06,2018,9,,04/10/2017,15.86,17.69,16.91
Chiapas,19.22,2018,10,,Chiapas,20.63,2018,10,,Chiapas,20.28,2018,10,,05/10/2017,15.87,17.70,16.91
Chiapas,19.20,2018,11,,Chiapas,20.61,2018,11,,Chiapas,20.43,2018,11,,06/10/2017,15.89,17.72,16.93
Chiapas,18.93,2018,12,,Chiapas,20.34,2018,12,,Chiapas,20.34,2018,12,,07/10/2017,15.92,17.74,16.95
Chiapas,18.52,2019,1,,Chiapas,19.80,2019,1,,Chiapas,20.28,2019,1,,08/10/2017,15.92,17.74,16.95
Chiapas,18.91,2019,2,,Chiapas,19.67,2019,2,,Chiapas,21.14,2019,2,,09/10/2017,15.92,17.74,16.95
Chiapas,19.62,2019,3,,Chiapas,20.55,2019,3,,Chiapas,21.45,2019,3,,10/10/2017,15.91,17.74,16.95
Chiapas,19.46,2019,4,,Chiapas,20.69,2019,4,,Chiapas,21.28,2019,4,,11/10/2017,15.92,17.75,16.96
Chiapas,19.27,2019,5,,Chiapas,20.61,2019,5,,Chiapas,21.11,2019,5,,12/10/2017,15.95,17.77,16.98
Chiapas,19.10,2019,6,,Chiapas,20.58,2019,6,,Chiapas,20.84,2019,6,,13/10/2017,15.95,17.76,16.99
Chiapas,19.19,2019,7,,Chiapas,20.57,2019,7,,Chiapas,20.91,2019,7,,14/10/2017,15.94,17.75,16.98
Chiapas,19.21,2019,8,,Chiapas,20.59,2019,8,,Chiapas,20.97,2019,8,,15/10/2017,15.94,17.75,16.98
Chiapas,19.27,2019,9,,Chiapas,20.62,2019,9,,Chiapas,21.01,2019,9,,16/10/2017,15.94,17.75,16.98
Chiapas,19.19,2019,10,,Chiapas,20.54,2019,10,,Chiapas,20.95,2019,10,,17/10/2017,15.94,17.76,16.98
Chiapas,19.18,2019,11,,Chiapas,20.33,2019,11,,Chiapas,20.90,2019,11,,18/10/2017,15.94,17.75,16.98
Chiapas,19.27,2019,12,,Chiapas,20.32,2019,12,,Chiapas,21.06,2019,12,,19/10/2017,15.93,17.74,16.98
Chiapas,19.31,2020,1,,Chiapas,20.29,2020,1,,Chiapas,21.13,2020,1,,20/10/2017,15.91,17.73,16.96
Chiapas,19.15,2020,2,,Chiapas,19.95,2020,2,,Chiapas,20.88,2020,2,,21/10/2017,15.89,17.71,16.95
Chiapas,17.86,2020,3,,Chiapas,18.57,2020,3,,Chiapas,20.16,2020,3,,22/10/2017,15.89,17.71,16.95
Chiapas,15.28,2020,4,,Chiapas,16.20,2020,4,,Chiapas,19.20,2020,4,,23/10/2017,15.89,17.71,16.95
Chiapas,16.17,2020,5,,Chiapas,16.60,2020,5,,Chiapas,18.94,2020,5,,24/10/2017,15.90,17.73,16.96
Chiapas,17.57,2020,6,,Chiapas,17.67,2020,6,,Chiapas,19.38,2020,6,,25/10/2017,15.92,17.75,16.96
Chiapas,18.64,2020,7,,Chiapas,18.73,2020,7,,Chiapas,19.93,2020,7,,26/10/2017,15.92,17.76,16.97
Chiapas,18.61,2020,8,,Chiapas,18.74,2020,8,,Chiapas,20.02,2020,8,,27/10/2017,15.93,17.77,16.97
Chiapas,18.76,2020,9,,Chiapas,18.91,2020,9,,Chiapas,19.91,2020,9,,28/10/2017,15.95,17.77,16.99
Chiapas,18.72,2020,10,,Chiapas,18.89,2020,10,,Chiapas,19.67,2020,10,,29/10/2017,15.95,17.77,16.99
Chiapas,18.29,2020,11,,Chiapas,18.51,2020,11,,Chiapas,19.56,2020,11,,30/10/2017,15.95,17.77,16.99
Chiapas,18.42,2020,12,,Chiapas,18.68,2020,12,,Chiapas,19.87,2020,12,,31/10/2017,15.96,17.78,17.01
Chiapas,19.05,2021,1,,Chiapas,19.29,2021,1,,Chiapas,20.25,2021,1,,01/11/2017,15.96,17.78,17.01
Chiapas,19.74,2021,2,,Chiapas,20.13,2021,2,,Chiapas,21.00,2021,2,,02/11/2017,15.97,17.79,17.02
Chiapas,20.04,2021,3,,Chiapas,21.26,2021,3,,Chiapas,21.61,2021,3,,03/11/2017,15.97,17.80,17.01
Chiapas,20.20,2021,4,,Chiapas,21.58,2021,4,,Chiapas,21.79,2021,4,,04/11/2017,15.98,17.80,17.01
Chiapas,20.28,2021,5,,Chiapas,21.75,2021,5,,Chiapas,21.84,2021,5,,05/11/2017,15.98,17.80,17.01
Chiapas,20.29,2021,6,,Chiapas,21.75,2021,6,,Chiapas,21.89,2021,6,,06/11/2017,15.98,17.80,17.01
Chiapas,20.41,2021,7,,Chiapas,21.90,2021,7,,Chiapas,21.95,2021,7,,07/11/2017,16.00,17.83,17.03
Chiapas,20.55,2021,8,,Chiapas,22.06,2021,8,,Chiapas,22.10,2021,8,,08/11/2017,16.02,17.85,17.06
Chiapas,20.54,2021,9,,Chiapas,22.11,2021,9,,Chiapas,22.15,2021,9,,09/11/2017,16.02,17.85,17.06
Chiapas,20.61,2021,10,,Chiapas,22.16,2021,10,,Chiapas,22.21,2021,10,,10/11/2017,16.03,17.87,17.07
Chiapas,20.55,2021,11,,Chiapas,22.05,2021,11,,Chiapas,22.19,2021,11,,11/11/2017,16.04,17.89,17.09
Chiapas,20.71,2021,12,,Chiapas,22.27,2021,12,,Chiapas,22.32,2021,12,,12/11/2017,16.04,17.89,17.09
Chiapas,20.91,2022,1,,Chiapas,22.47,2022,1,,Chiapas,22.52,2022,1,,13/11/2017,16.04,17.89,17.09
Chiapas,20.96,2022,2,,Chiapas,22.55,2022,2,,Chiapas,22.53,2022,2,,14/11/2017,16.04,17.89,17.09
Chiapas,21.22,2022,3,,Chiapas,22.72,2022,3,,Chiapas,22.87,2022,3,,15/11/2017,16.04,17.89,17.10
Chiapas,21.36,2022,4,,Chiapas,22.91,2022,4,,Chiapas,23.03,2022,4,,16/11/2017,16.03,17.88,17.09
Chihuahua,16.05,2017,1,,Chihuahua,18.00,2017,1,,Chihuahua,17.44,2017,1,,17/11/2017,16.02,17.86,17.10
Chihuahua,14.02,2017,2,,Chihuahua,16.45,2017,2,,Chihuahua,17.36,2017,2,,18/11/2017,16.01,17.85,17.11
Chihuahua,14.76,2017,3,,Chihuahua,17.01,2017,3,,Chihuahua,17.29,2017,3,,19/11/2017,16.01,17.85,17.11
Chihuahua,14.74,2017,4,,Chihuahua,16.91,2017,4,,Chihuahua,17.22,2017,4,,20/11/2017,16.01,17.85,17.11
Chihuahua,14.66,2017,5,,Chihuahua,16.85,2017,5,,Chihuahua,17.10,2017,5,,21/11/2017,16.02,17.87,17.12
Chihuahua,14.62,2017,6,,Chihuahua,16.76,2017,6,,Chihuahua,16.94,2017,6,,22/11/2017,16.02,17.87,17.12
Chihuahua,14.48,2017,7,,Chihuahua,16.66,2017,7,,Chihuahua,16.83,2017,7,,23/11/2017,16.04,17.86,17.12
Chihuahua,14.49,2017,8,,Chihuahua,16.72,2017,8,,Chihuahua,16.88,2017,8,,24/11/2017,16.04,17.86,17.12
Chihuahua,14.83,2017,9,,Chihuahua,17.02,2017,9,,Chihuahua,17.13,2017,9,,25/11/2017,16.04,17.86,17.12
Chihuahua,14.98,2017,10,,Chihuahua,17.15,2017,10,,Chihuahua,17.33,2017,10,,26/11/2017,16.04,17.86,17.12
Chihuahua,15.11,2017,11,,Chihuahua,17.28,2017,11,,Chihuahua,17.48,2017,11,,27/11/2017,16.04,17.86,17.12
Chihuahua,15.29,2017,12,,Chihuahua,17.44,2017,12,,Chihuahua,17.69,2017,12,,28/11/2017,16.04,17.86,17.12
Chihuahua,15.80,2018,1,,Chihuahua,17.88,2018,1,,Chihuahua,18.05,2018,1,,29/11/2017,16.04,17.87,17.12
Chihuahua,16.39,2018,2,,Chihuahua,18.35,2018,2,,Chihuahua,18.43,2018,2,,30/11/2017,16.05,17.88,17.13
Chihuahua,16.52,2018,3,,Chihuahua,18.42,2018,3,,Chihuahua,18.57,2018,3,,01/12/2017,16.07,17.89,17.15
Chihuahua,16.48,2018,4,,Chihuahua,18.37,2018,4,,Chihuahua,18.61,2018,4,,02/12/2017,16.08,17.91,17.17
Chihuahua,16.88,2018,5,,Chihuahua,18.63,2018,5,,Chihuahua,18.71,2018,5,,03/12/2017,16.08,17.91,17.17
Chihuahua,16.75,2018,6,,Chihuahua,18.63,2018,6,,Chihuahua,18.90,2018,6,,04/12/2017,16.08,17.91,17.17
Chihuahua,17.14,2018,7,,Chihuahua,19.00,2018,7,,Chihuahua,19.27,2018,7,,05/12/2017,16.09,17.92,17.18
Chihuahua,17.68,2018,8,,Chihuahua,19.40,2018,8,,Chihuahua,19.87,2018,8,,06/12/2017,16.10,17.93,17.19
Chihuahua,17.96,2018,9,,Chihuahua,19.53,2018,9,,Chihuahua,20.15,2018,9,,07/12/2017,16.11,17.93,17.19
Chihuahua,18.15,2018,10,,Chihuahua,19.73,2018,10,,Chihuahua,20.38,2018,10,,08/12/2017,16.11,17.94,17.20
Chihuahua,17.95,2018,11,,Chihuahua,19.70,2018,11,,Chihuahua,20.50,2018,11,,09/12/2017,16.12,17.94,17.20
Chihuahua,17.54,2018,12,,Chihuahua,19.29,2018,12,,Chihuahua,20.27,2018,12,,10/12/2017,16.12,17.94,17.20
Chihuahua,16.83,2019,1,,Chihuahua,18.26,2019,1,,Chihuahua,19.98,2019,1,,11/12/2017,16.12,17.94,17.20
Chihuahua,17.30,2019,2,,Chihuahua,18.13,2019,2,,Chihuahua,20.91,2019,2,,12/12/2017,16.13,17.95,17.21
Chihuahua,17.84,2019,3,,Chihuahua,19.06,2019,3,,Chihuahua,20.83,2019,3,,13/12/2017,16.14,17.96,17.21
Chihuahua,17.48,2019,4,,Chihuahua,19.24,2019,4,,Chihuahua,20.51,2019,4,,14/12/2017,16.15,17.97,17.22
Chihuahua,17.20,2019,5,,Chihuahua,19.08,2019,5,,Chihuahua,20.34,2019,5,,15/12/2017,16.15,17.97,17.22
Chihuahua,17.23,2019,6,,Chihuahua,19.18,2019,6,,Chihuahua,20.15,2019,6,,16/12/2017,16.16,17.97,17.23
Chihuahua,17.21,2019,7,,Chihuahua,19.20,2019,7,,Chihuahua,20.24,2019,7,,17/12/2017,16.16,17.97,17.23
Chihuahua,17.02,2019,8,,Chihuahua,18.91,2019,8,,Chihuahua,20.21,2019,8,,18/12/2017,16.16,17.98,17.23
Chihuahua,17.26,2019,9,,Chihuahua,18.85,2019,9,,Chihuahua,20.37,2019,9,,19/12/2017,16.17,17.98,17.25
Chihuahua,17.06,2019,10,,Chihuahua,18.68,2019,10,,Chihuahua,20.23,2019,10,,20/12/2017,16.18,17.99,17.26
Chihuahua,16.98,2019,11,,Chihuahua,18.40,2019,11,,Chihuahua,20.26,2019,11,,21/12/2017,16.19,18.00,17.27
Chihuahua,17.28,2019,12,,Chihuahua,18.52,2019,12,,Chihuahua,20.54,2019,12,,22/12/2017,16.20,18.01,17.28
Chihuahua,17.38,2020,1,,Chihuahua,18.91,2020,1,,Chihuahua,20.61,2020,1,,23/12/2017,16.20,18.01,17.29
Chihuahua,17.16,2020,2,,Chihuahua,18.31,2020,2,,Chihuahua,20.14,2020,2,,24/12/2017,16.20,18.01,17.30
Chihuahua,15.31,2020,3,,Chihuahua,16.79,2020,3,,Chihuahua,19.21,2020,3,,25/12/2017,16.20,18.01,17.30
Chihuahua,12.91,2020,4,,Chihuahua,14.72,2020,4,,Chihuahua,18.15,2020,4,,26/12/2017,16.21,18.02,17.30
Chihuahua,14.24,2020,5,,Chihuahua,15.60,2020,5,,Chihuahua,17.61,2020,5,,27/12/2017,16.22,18.03,17.31
Chihuahua,15.77,2020,6,,Chihuahua,16.66,2020,6,,Chihuahua,18.40,2020,6,,28/12/2017,16.23,18.04,17.32
Chihuahua,16.56,2020,7,,Chihuahua,17.32,2020,7,,Chihuahua,19.12,2020,7,,29/12/2017,16.25,18.05,17.33
Chihuahua,16.35,2020,8,,Chihuahua,17.15,2020,8,,Chihuahua,19.10,2020,8,,30/12/2017,16.27,18.08,17.35
Chihuahua,16.58,2020,9,,Chihuahua,17.24,2020,9,,Chihuahua,18.76,2020,9,,31/12/2017,16.27,18.08,17.36
Chihuahua,16.43,2020,10,,Chihuahua,17.08,2020,10,,Chihuahua,18.49,2020,10,,01/01/2018,16.28,18.09,17.37
Chihuahua,15.77,2020,11,,Chihuahua,16.57,2020,11,,Chihuahua,18.32,2020,11,,02/01/2018,16.31,18.12,17.39
Chihuahua,16.14,2020,12,,Chihuahua,16.86,2020,12,,Chihuahua,18.87,2020,12,,03/01/2018,16.33,18.14,17.42
Chihuahua,17.35,2021,1,,Chihuahua,18.00,2021,1,,Chihuahua,19.69,2021,1,,04/01/2018,16.36,18.16,17.44
Chihuahua,18.17,2021,2,,Chihuahua,19.01,2021,2,,Chihuahua,20.55,2021,2,,05/01/2018,16.39,18.20,17.48
Chihuahua,18.37,2021,3,,Chihuahua,20.24,2021,3,,Chihuahua,21.27,2021,3,,06/01/2018,16.43,18.23,17.51
Chihuahua,18.26,2021,4,,Chihuahua,20.40,2021,4,,Chihuahua,21.42,2021,4,,07/01/2018,16.43,18.23,17.52
Chihuahua,18.38,2021,5,,Chihuahua,20.56,2021,5,,Chihuahua,21.66,2021,5,,08/01/2018,16.44,18.23,17.53
Chihuahua,18.24,2021,6,,Chihuahua,20.50,2021,6,,Chihuahua,21.58,2021,6,,09/01/2018,16.47,18.26,17.56
Chihuahua,18.14,2021,7,,Chihuahua,20.41,2021,7,,Chihuahua,21.54,2021,7,,10/01/2018,16.51,18.29,17.60
Chihuahua,18.22,2021,8,,Chihuahua,20.37,2021,8,,Chihuahua,21.56,2021,8,,11/01/2018,16.56,18.33,17.64
Chihuahua,18.21,2021,9,,Chihuahua,20.36,2021,9,,Chihuahua,21.48,2021,9,,12/01/2018,16.60,18.37,17.69
Chihuahua,18.30,2021,10,,Chihuahua,20.46,2021,10,,Chihuahua,21.41,2021,10,,13/01/2018,16.65,18.41,17.73
Chihuahua,18.15,2021,11,,Chihuahua,20.41,2021,11,,Chihuahua,21.28,2021,11,,14/01/2018,16.66,18.42,17.73
Chihuahua,18.46,2021,12,,Chihuahua,20.80,2021,12,,Chihuahua,21.49,2021,12,,15/01/2018,16.66,18.42,17.74
Chihuahua,18.92,2022,1,,Chihuahua,21.27,2022,1,,Chihuahua,21.80,2022,1,,16/01/2018,16.70,18.46,17.78
Chihuahua,19.22,2022,2,,Chihuahua,21.66,2022,2,,Chihuahua,21.81,2022,2,,17/01/2018,16.74,18.49,17.81
Chihuahua,19.75,2022,3,,Chihuahua,22.18,2022,3,,Chihuahua,22.37,2022,3,,18/01/2018,16.77,18.52,17.84
Chihuahua,20.18,2022,4,,Chihuahua,22.31,2022,4,,Chihuahua,23.17,2022,4,,19/01/2018,16.81,18.55,17.87
Ciudad de Mxico,16.32,2017,1,,Ciudad de Mxico,18.19,2017,1,,Ciudad de Mxico,17.06,2017,1,,20/01/2018,16.84,18.55,17.90
Ciudad de Mxico,16.30,2017,2,,Ciudad de Mxico,18.17,2017,2,,Ciudad de Mxico,17.05,2017,2,,21/01/2018,16.85,18.56,17.91
Ciudad de Mxico,16.21,2017,3,,Ciudad de Mxico,18.08,2017,3,,Ciudad de Mxico,16.93,2017,3,,22/01/2018,16.86,18.58,17.92
Ciudad de Mxico,16.20,2017,4,,Ciudad de Mxico,18.05,2017,4,,Ciudad de Mxico,16.86,2017,4,,23/01/2018,16.89,18.61,17.95
Ciudad de Mxico,16.08,2017,5,,Ciudad de Mxico,17.98,2017,5,,Ciudad de Mxico,16.74,2017,5,,24/01/2018,16.94,18.65,17.99
Ciudad de Mxico,15.95,2017,6,,Ciudad de Mxico,17.83,2017,6,,Ciudad de Mxico,16.56,2017,6,,25/01/2018,16.98,18.69,18.04
Ciudad de Mxico,15.86,2017,7,,Ciudad de Mxico,17.73,2017,7,,Ciudad de Mxico,16.44,2017,7,,26/01/2018,17.02,18.71,18.09
Ciudad de Mxico,15.92,2017,8,,Ciudad de Mxico,17.81,2017,8,,Ciudad de Mxico,16.49,2017,8,,27/01/2018,17.04,18.75,18.13
Ciudad de Mxico,16.14,2017,9,,Ciudad de Mxico,18.06,2017,9,,Ciudad de Mxico,16.75,2017,9,,28/01/2018,17.05,18.75,18.14
Ciudad de Mxico,16.26,2017,10,,Ciudad de Mxico,18.15,2017,10,,Ciudad de Mxico,16.94,2017,10,,29/01/2018,17.06,18.76,18.15
Ciudad de Mxico,16.35,2017,11,,Ciudad de Mxico,18.25,2017,11,,Ciudad de Mxico,17.06,2017,11,,30/01/2018,17.10,18.81,18.20
Ciudad de Mxico,16.45,2017,12,,Ciudad de Mxico,18.34,2017,12,,Ciudad de Mxico,17.18,2017,12,,31/01/2018,17.14,18.85,18.24
Ciudad de Mxico,17.07,2018,1,,Ciudad de Mxico,18.86,2018,1,,Ciudad de Mxico,17.75,2018,1,,01/02/2018,17.18,18.88,18.28
Ciudad de Mxico,17.85,2018,2,,Ciudad de Mxico,19.47,2018,2,,Ciudad de Mxico,18.42,2018,2,,02/02/2018,17.22,18.93,18.32
Ciudad de Mxico,18.11,2018,3,,Ciudad de Mxico,19.62,2018,3,,Ciudad de Mxico,18.65,2018,3,,03/02/2018,17.26,18.96,18.36
